,Size,Connector Mismatch,Connector Heterogeneity,Token split,Control flow complexity,Separability,Average connector degree,Maximum connector degree,Sequentiality,Coefficient of network connectivity,Density,Number of duplicate tasks,Number of empty sequence flows
"(pdc2025_10110000.xes,Inductive miner)",49,0,0.4854607607459134,2,28,0.9183673469387755,3.6842105263157894,5,0.96875,1.3061224489795917,0.056140350877192984,13,0
"(pdc2025_01100000.xes,Inductive miner)",53,1,0.6500224216483541,1,39,0.9245283018867925,7.333333333333333,28,0.9761904761904762,1.5849056603773586,0.08536585365853659,8,0
"(pdc2025_10100000.xes,Inductive miner)",44,0,0.5435644431995964,2,15,0.9545454545454546,3.125,4,0.8461538461538461,1.1818181818181819,0.05416666666666667,3,0
"(pdc2025_10111011.xes,Inductive miner)",100,0,0.4394969869215134,8,49,0.98,3.5,9,1.0,1.32,0.027093596059113302,41,0
"(pdc2025_02000111.xes,Inductive miner)",177,0,0.5524951143251111,14,87,0.9887005649717514,3.5384615384615383,12,1.0,1.3333333333333333,0.01554267650158061,71,0
"(pdc2025_11011111.xes,Inductive miner)",50,1,0.6500224216483541,1,37,0.96,6.833333333333333,20,1.0,1.56,0.08552631578947369,11,0
"(pdc2025_00110011.xes,Inductive miner)",148,0,0.19590927087360493,15,65,0.9864864864864865,3.4242424242424243,17,1.0,1.3108108108108107,0.017923133776792312,65,0
"(pdc2025_11001011.xes,Inductive miner)",40,0,0.0,0,36,1.0,18.0,24,1.0,1.8,0.25,3,0
"(pdc2025_10110110.xes,Inductive miner)",57,0,0.41381685030363374,5,30,1.0,3.9166666666666665,10,1.0,1.4035087719298245,0.05194805194805195,19,0
"(pdc2025_01001111.xes,Inductive miner)",137,1,0.6252624052234231,11,72,1.0,3.53125,11,1.0,1.3576642335766422,0.020620842572062086,52,0
"(pdc2025_10101000.xes,Inductive miner)",56,0,0.4537163391869448,1,36,0.9642857142857143,3.9047619047619047,5,1.0,1.3571428571428572,0.05405405405405406,16,0
"(pdc2025_00110010.xes,Inductive miner)",148,0,0.19590927087360493,15,65,0.9864864864864865,3.4242424242424243,17,1.0,1.3108108108108107,0.017923133776792312,65,0
"(pdc2025_11000011.xes,Inductive miner)",54,0,0.6840384356390417,1,42,0.962962962962963,8.363636363636363,28,1.0,1.6296296296296295,0.09302325581395349,10,0
"(pdc2025_12110011.xes,Inductive miner)",68,0,0.863120568566631,4,47,1.0,4.571428571428571,13,1.0,1.5294117647058822,0.05416666666666667,15,0
"(pdc2025_00001010.xes,Inductive miner)",94,2,0.5916727785823275,7,47,0.9787234042553191,3.5714285714285716,11,1.0,1.3404255319148937,0.029605263157894735,35,0
"(pdc2025_02101010.xes,Inductive miner)",44,0,0.0,0,40,1.0,20.0,31,1.0,1.8181818181818181,0.25,3,0
"(pdc2025_11000110.xes,Inductive miner)",66,0,0.7024665512903903,3,44,0.9696969696969697,5.333333333333333,20,1.0,1.5151515151515151,0.055991041433370664,17,0
"(pdc2025_00001000.xes,Inductive miner)",44,0,0.5916727785823275,1,13,0.9090909090909091,2.857142857142857,3,0.76,1.1363636363636365,0.052083333333333336,3,0
"(pdc2025_00001110.xes,Inductive miner)",109,2,0.5770042503157248,9,54,0.981651376146789,3.411764705882353,9,1.0,1.3211009174311927,0.024844720496894408,44,0
"(pdc2025_00111011.xes,Inductive miner)",146,0,0.32984607020714635,14,64,0.9863013698630136,3.3636363636363638,14,1.0,1.3013698630136987,0.018043684710351376,64,0
"(pdc2025_11001111.xes,Inductive miner)",52,0,0.5916727785823275,2,38,1.0,6.571428571428571,18,1.0,1.6153846153846154,0.0875,10,0
"(pdc2025_11011011.xes,Inductive miner)",36,0,0.0,0,32,1.0,16.0,21,1.0,1.7777777777777777,0.25,3,0
"(pdc2025_10110100.xes,Inductive miner)",42,1,0.7871265862012691,2,15,0.9523809523809523,3.0588235294117645,4,0.84,1.1904761904761905,0.057208237986270026,7,0
"(pdc2025_12111010.xes,Inductive miner)",54,0,0.6193821946787638,1,41,1.0,7.230769230769231,23,1.0,1.6296296296296295,0.09302325581395349,10,0
"(pdc2025_02101100.xes,Inductive miner)",122,0,0.8112781244591328,8,69,0.9836065573770492,3.3125,6,1.0,1.3442622950819672,0.023085585585585586,41,0
"(pdc2025_11101111.xes,Inductive miner)",37,0,0.0,0,33,1.0,16.5,20,1.0,1.7837837837837838,0.25,3,0
"(pdc2025_01111100.xes,Inductive miner)",49,0,0.5916727785823275,1,37,0.9591836734693877,5.857142857142857,14,1.0,1.5510204081632653,0.08558558558558559,10,0
"(pdc2025_01010000.xes,Inductive miner)",44,0,0.863120568566631,2,31,0.9545454545454546,9.714285714285714,23,0.9428571428571428,1.5909090909090908,0.09641873278236915,4,0
"(pdc2025_01110011.xes,Inductive miner)",36,0,0.0,0,32,1.0,16.0,19,1.0,1.7777777777777777,0.25,3,0
"(pdc2025_01101010.xes,Inductive miner)",40,0,0.0,0,36,1.0,18.0,25,1.0,1.8,0.25,3,0
"(pdc2025_01111011.xes,Inductive miner)",36,0,0.0,0,32,1.0,16.0,18,1.0,1.7777777777777777,0.25,3,0
"(pdc2025_00010110.xes,Inductive miner)",138,0,0.3411538931451762,13,62,0.9855072463768116,3.365079365079365,14,1.0,1.3043478260869565,0.01916116670215031,61,0
"(pdc2025_10110010.xes,Inductive miner)",145,0,0.20062232431271465,14,64,0.9862068965517241,3.4375,16,1.0,1.3103448275862069,0.01832561728395062,64,0
"(pdc2025_11111010.xes,Inductive miner)",81,0,0.7088356733321961,4,48,1.0,4.258064516129032,13,1.0,1.4320987654320987,0.039780521262002745,25,0
"(pdc2025_10110011.xes,Inductive miner)",145,0,0.20062232431271465,14,64,0.9862068965517241,3.4375,16,1.0,1.3103448275862069,0.01832561728395062,64,0
"(pdc2025_12011000.xes,Inductive miner)",63,0,0.7642045065086203,3,43,0.9365079365079365,5.666666666666667,14,0.9583333333333334,1.5238095238095237,0.05925925925925926,12,0
"(pdc2025_02101111.xes,Inductive miner)",55,1,0.6500224216483541,1,43,1.0,7.833333333333333,18,1.0,1.6363636363636365,0.09297520661157024,11,0
"(pdc2025_00100000.xes,Inductive miner)",44,0,0.5435644431995964,2,15,0.9545454545454546,3.125,4,0.8461538461538461,1.1818181818181819,0.05416666666666667,3,0
"(pdc2025_10000100.xes,Inductive miner)",49,0,0.5435644431995964,3,15,0.9591836734693877,3.25,5,0.8275862068965517,1.183673469387755,0.048494983277591976,7,0
"(pdc2025_12110110.xes,Inductive miner)",37,0,0.0,0,33,1.0,16.5,23,1.0,1.7837837837837838,0.25,3,0
"(pdc2025_00101000.xes,Inductive miner)",59,0,0.4262286569981449,2,37,0.9661016949152542,3.8260869565217392,5,1.0,1.3559322033898304,0.05012531328320802,17,0
"(pdc2025_00110110.xes,Inductive miner)",133,0,0.21357981533827733,13,59,0.9849624060150376,3.4237288135593222,15,1.0,1.3082706766917294,0.019926706367384334,58,0
"(pdc2025_10111010.xes,Inductive miner)",100,0,0.4394969869215134,8,49,0.98,3.5,9,1.0,1.32,0.027093596059113302,41,0
"(pdc2025_12011110.xes,Inductive miner)",56,0,0.5665095065529053,2,41,0.9464285714285714,6.333333333333333,21,1.0,1.5714285714285714,0.07482993197278912,12,0
"(pdc2025_10101110.xes,Inductive miner)",79,1,0.6997722217733069,4,43,1.0,3.3513513513513513,5,1.0,1.3164556962025316,0.03494623655913978,29,0
"(pdc2025_10011010.xes,Inductive miner)",91,1,0.6593758812786992,4,45,0.978021978021978,3.3658536585365852,8,1.0,1.2967032967032968,0.0297979797979798,38,0
"(pdc2025_02110111.xes,Inductive miner)",37,0,0.0,0,33,1.0,16.5,24,1.0,1.7837837837837838,0.25,3,0
"(pdc2025_10100010.xes,Inductive miner)",61,0,0.4262286569981449,4,36,1.0,4.3478260869565215,9,1.0,1.4426229508196722,0.05238095238095238,19,0
"(pdc2025_02110110.xes,Inductive miner)",37,0,0.0,0,33,1.0,16.5,24,1.0,1.7837837837837838,0.25,3,0
"(pdc2025_11001100.xes,Inductive miner)",59,0,0.7871265862012691,3,40,0.9322033898305084,5.647058823529412,24,0.9555555555555556,1.5254237288135593,0.06302521008403361,12,0
"(pdc2025_10001010.xes,Inductive miner)",143,1,0.48791799258948587,12,67,0.986013986013986,3.3333333333333335,8,1.0,1.3006993006993006,0.018518518518518517,60,0
"(pdc2025_00000110.xes,Inductive miner)",156,1,0.2552421131901918,15,69,0.9871794871794872,3.4,17,1.0,1.3076923076923077,0.01699150424787606,68,0
"(pdc2025_12111000.xes,Inductive miner)",86,0,0.863120568566631,6,56,0.9767441860465116,3.8095238095238093,9,1.0,1.441860465116279,0.036904761904761905,23,0
"(pdc2025_01001110.xes,Inductive miner)",137,1,0.6252624052234231,11,72,1.0,3.53125,11,1.0,1.3576642335766422,0.020620842572062086,52,0
"(pdc2025_11101100.xes,Inductive miner)",68,1,0.6500224216483541,3,46,0.9705882352941176,4.833333333333333,23,1.0,1.5,0.053125,18,0
"(pdc2025_02000000.xes,Inductive miner)",52,0,0.863120568566631,2,39,0.9615384615384616,12.0,32,0.9534883720930233,1.6538461538461537,0.09534368070953436,4,0
"(pdc2025_01010111.xes,Inductive miner)",56,0,0.5665095065529053,2,39,0.9642857142857143,6.133333333333334,19,1.0,1.5357142857142858,0.06991869918699187,14,0
"(pdc2025_02100111.xes,Inductive miner)",54,0,0.6840384356390417,1,42,0.962962962962963,8.363636363636363,22,1.0,1.6296296296296295,0.09302325581395349,10,0
"(pdc2025_12110100.xes,Inductive miner)",57,0,0.7642045065086203,2,40,0.9298245614035088,5.333333333333333,12,0.9767441860465116,1.5087719298245614,0.06554878048780488,11,0
"(pdc2025_00100111.xes,Inductive miner)",161,0,0.18312206830137276,17,71,0.9875776397515528,3.4444444444444446,19,1.0,1.3167701863354038,0.016541822721598,70,0
"(pdc2025_12111011.xes,Inductive miner)",54,0,0.6193821946787638,1,41,1.0,7.230769230769231,23,1.0,1.6296296296296295,0.09302325581395349,10,0
"(pdc2025_12000110.xes,Inductive miner)",55,0,0.5916727785823275,2,41,1.0,7.0,28,1.0,1.6363636363636365,0.0872093023255814,10,0
"(pdc2025_12001100.xes,Inductive miner)",79,0,0.7642045065086203,4,49,0.9493670886075949,4.7407407407407405,24,0.9655172413793104,1.4683544303797469,0.04296296296296296,21,0
"(pdc2025_00101110.xes,Inductive miner)",163,0,0.18312206830137276,16,72,0.9877300613496932,3.4444444444444446,18,1.0,1.312883435582822,0.016330891330891332,72,0
"(pdc2025_12010010.xes,Inductive miner)",40,0,0.0,0,36,1.0,18.0,27,1.0,1.8,0.25,3,0
"(pdc2025_00011110.xes,Inductive miner)",131,0,0.21639693245126462,13,58,0.9847328244274809,3.4482758620689653,15,1.0,1.3129770992366412,0.02031176192725555,57,0
"(pdc2025_00000011.xes,Inductive miner)",95,0,0.4689955935892812,7,51,0.9789473684210527,3.7,8,1.0,1.3473684210526315,0.029547553093259463,36,0
"(pdc2025_10010111.xes,Inductive miner)",133,0,0.21357981533827733,13,59,0.9849624060150376,3.4237288135593222,15,1.0,1.3082706766917294,0.019926706367384334,58,0
"(pdc2025_12001011.xes,Inductive miner)",56,0,0.6193821946787638,2,44,1.0,7.846153846153846,24,1.0,1.6785714285714286,0.09494949494949495,8,0
"(pdc2025_00011111.xes,Inductive miner)",131,0,0.21639693245126462,13,58,0.9847328244274809,3.4482758620689653,15,1.0,1.3129770992366412,0.02031176192725555,57,0
"(pdc2025_10100100.xes,Inductive miner)",70,1,0.362051251733998,5,36,0.9428571428571428,3.586206896551724,7,0.9782608695652174,1.3142857142857143,0.03868797308662742,22,0
"(pdc2025_12101110.xes,Inductive miner)",165,6,0.6816559115981192,15,82,1.0,3.325301204819277,11,1.0,1.3333333333333333,0.016541353383458645,62,0
"(pdc2025_00000111.xes,Inductive miner)",156,1,0.2552421131901918,15,69,0.9871794871794872,3.4,17,1.0,1.3076923076923077,0.01699150424787606,68,0
"(pdc2025_01011110.xes,Inductive miner)",66,1,0.7024665512903903,2,44,0.9696969696969697,5.142857142857143,16,1.0,1.4848484848484849,0.054871220604703244,20,0
"(pdc2025_11101011.xes,Inductive miner)",40,0,0.0,0,36,1.0,18.0,23,1.0,1.8,0.25,3,0
"(pdc2025_01101000.xes,Inductive miner)",81,0,0.7990485210442682,4,53,0.9753086419753086,4.242424242424242,12,1.0,1.4567901234567902,0.04125874125874126,22,0
"(pdc2025_00000010.xes,Inductive miner)",95,0,0.4689955935892812,7,51,0.9789473684210527,3.7,8,1.0,1.3473684210526315,0.029547553093259463,36,0
"(pdc2025_00111010.xes,Inductive miner)",146,0,0.32984607020714635,14,64,0.9863013698630136,3.3636363636363638,14,1.0,1.3013698630136987,0.018043684710351376,64,0
"(pdc2025_12001111.xes,Inductive miner)",55,0,0.5916727785823275,2,41,1.0,7.0,26,1.0,1.6363636363636365,0.0872093023255814,10,0
"(pdc2025_01011000.xes,Inductive miner)",50,0,0.6840384356390417,2,35,0.92,7.090909090909091,23,0.9487179487179487,1.56,0.08108108108108109,8,0
"(pdc2025_00111000.xes,Inductive miner)",44,1,0.5225593745369408,1,16,0.9090909090909091,2.9411764705882355,4,0.8461538461538461,1.1818181818181819,0.05473684210526316,8,0
"(pdc2025_10100110.xes,Inductive miner)",153,0,0.19143325481419343,16,68,0.9869281045751634,3.4705882352941178,18,1.0,1.3202614379084967,0.017474048442906575,66,0
"(pdc2025_12111111.xes,Inductive miner)",48,0,0.6500224216483541,1,37,1.0,7.0,18,1.0,1.625,0.10263157894736842,8,0
"(pdc2025_10001110.xes,Inductive miner)",70,0,0.5787946246321198,5,38,0.9714285714285714,3.8620689655172415,12,1.0,1.3714285714285714,0.041343669250646,24,0
"(pdc2025_02010010.xes,Inductive miner)",54,0,0.6840384356390417,1,42,0.962962962962963,8.363636363636363,25,1.0,1.6296296296296295,0.09302325581395349,10,0
"(pdc2025_00110000.xes,Inductive miner)",38,1,0.6193821946787638,1,12,0.9473684210526316,3.076923076923077,4,0.8181818181818181,1.1578947368421053,0.06162464985994398,4,0
"(pdc2025_02100100.xes,Inductive miner)",50,0,0.0,0,39,0.92,9.75,27,0.975,1.6,0.1,7,0
"(pdc2025_00011000.xes,Inductive miner)",42,0,0.5916727785823275,1,13,0.9047619047619048,2.857142857142857,3,0.7708333333333334,1.1428571428571428,0.05491990846681922,6,0
"(pdc2025_00000100.xes,Inductive miner)",49,0,0.5435644431995964,3,15,0.9591836734693877,3.25,5,0.8275862068965517,1.183673469387755,0.048494983277591976,7,0
"(pdc2025_11011010.xes,Inductive miner)",36,0,0.0,0,32,1.0,16.0,21,1.0,1.7777777777777777,0.25,3,0
"(pdc2025_01100100.xes,Inductive miner)",49,0,0.6840384356390417,1,37,0.9183673469387755,7.454545454545454,26,0.9743589743589743,1.5918367346938775,0.09330143540669857,8,0
"(pdc2025_01100111.xes,Inductive miner)",57,0,0.5435644431995964,2,40,1.0,6.125,22,1.0,1.5789473684210527,0.07475083056478406,13,0
"(pdc2025_00111100.xes,Inductive miner)",50,1,0.6665783579949205,3,21,0.92,3.0434782608695654,4,0.9032258064516129,1.24,0.05032467532467533,12,0
"(pdc2025_12010110.xes,Inductive miner)",75,0,0.4262286569981449,4,48,0.9733333333333334,5.304347826086956,15,1.0,1.4933333333333334,0.046822742474916385,22,0
"(pdc2025_00010010.xes,Inductive miner)",100,0,0.4394969869215134,8,48,0.98,3.5,8,1.0,1.32,0.027093596059113302,41,0
"(pdc2025_11101110.xes,Inductive miner)",37,0,0.0,0,33,1.0,16.5,20,1.0,1.7837837837837838,0.25,3,0
"(pdc2025_00111111.xes,Inductive miner)",138,0,0.208180945557171,13,61,0.9855072463768116,3.4098360655737703,15,1.0,1.3043478260869565,0.01916116670215031,61,0
"(pdc2025_11010011.xes,Inductive miner)",50,0,0.6840384356390417,1,38,0.96,7.636363636363637,19,1.0,1.6,0.09324009324009325,10,0
"(pdc2025_01000000.xes,Inductive miner)",48,0,0.863120568566631,2,35,0.9583333333333334,10.857142857142858,28,0.9487179487179487,1.625,0.09582309582309582,4,0
"(pdc2025_00101011.xes,Inductive miner)",101,3,0.5665095065529053,6,52,1.0,3.466666666666667,6,1.0,1.3267326732673268,0.02745901639344262,40,0
"(pdc2025_02001010.xes,Inductive miner)",46,0,0.0,0,41,0.9782608695652174,16.4,29,1.0,1.7826086956521738,0.2,4,0
"(pdc2025_01011011.xes,Inductive miner)",118,0,0.41381685030363374,9,64,1.0,3.9166666666666665,14,1.0,1.3898305084745763,0.024961948249619482,44,0
"(pdc2025_02011111.xes,Inductive miner)",52,1,0.6500224216483541,1,40,1.0,7.333333333333333,16,1.0,1.6153846153846154,0.09312638580931264,11,0
"(pdc2025_11111000.xes,Inductive miner)",76,0,0.7088356733321961,4,51,0.9736842105263158,4.193548387096774,9,1.0,1.4473684210526316,0.043137254901960784,22,0
"(pdc2025_11011100.xes,Inductive miner)",68,0,0.6665783579949205,4,40,0.9411764705882353,4.608695652173913,19,0.9591836734693877,1.4411764705882353,0.04734299516908213,18,0
"(pdc2025_01000111.xes,Inductive miner)",143,3,0.5746356978376794,12,69,1.0,3.484848484848485,11,1.0,1.3426573426573427,0.01937046004842615,54,0
"(pdc2025_01111111.xes,Inductive miner)",34,0,0.0,0,30,1.0,15.0,18,1.0,1.7647058823529411,0.25,3,0
"(pdc2025_12010000.xes,Inductive miner)",57,0,0.863120568566631,3,39,0.9649122807017544,6.571428571428571,15,0.9545454545454546,1.543859649122807,0.06707317073170732,8,0
"(pdc2025_00001100.xes,Inductive miner)",55,0,0.4689955935892812,3,19,0.9272727272727272,3.1,5,0.8484848484848485,1.2,0.044,11,0
"(pdc2025_02000011.xes,Inductive miner)",44,0,0.0,0,40,1.0,20.0,34,1.0,1.8181818181818181,0.25,3,0
"(pdc2025_00100110.xes,Inductive miner)",161,0,0.18312206830137276,17,71,0.9875776397515528,3.4444444444444446,19,1.0,1.3167701863354038,0.016541822721598,70,0
"(pdc2025_02100010.xes,Inductive miner)",44,0,0.0,0,40,1.0,20.0,27,1.0,1.8181818181818181,0.25,3,0
"(pdc2025_12100100.xes,Inductive miner)",104,3,0.7682814090975242,8,57,0.9615384615384616,3.5918367346938775,12,0.9859154929577465,1.3653846153846154,0.02748741773132017,30,0
"(pdc2025_11000100.xes,Inductive miner)",73,0,0.6665783579949205,5,42,0.9726027397260274,4.956521739130435,22,0.9622641509433962,1.452054794520548,0.04416666666666667,18,0
"(pdc2025_01111010.xes,Inductive miner)",36,0,0.0,0,32,1.0,16.0,18,1.0,1.7777777777777777,0.25,3,0
"(pdc2025_02101000.xes,Inductive miner)",69,1,0.8112781244591328,3,50,0.9710144927536232,5.25,28,1.0,1.565217391304348,0.058823529411764705,14,0
"(pdc2025_02000110.xes,Inductive miner)",177,0,0.5524951143251111,14,87,0.9887005649717514,3.5384615384615383,12,1.0,1.3333333333333333,0.01554267650158061,71,0
"(pdc2025_02001000.xes,Inductive miner)",58,0,0.6840384356390417,2,43,0.9310344827586207,8.545454545454545,32,0.9574468085106383,1.6206896551724137,0.08034188034188035,8,0
"(pdc2025_11111011.xes,Inductive miner)",81,0,0.7088356733321961,4,48,1.0,4.258064516129032,13,1.0,1.4320987654320987,0.039780521262002745,25,0
"(pdc2025_10111110.xes,Inductive miner)",136,0,0.21084230031853213,13,60,0.9852941176470589,3.433333333333333,15,1.0,1.3088235294117647,0.019517543859649124,60,0
"(pdc2025_10011000.xes,Inductive miner)",42,0,0.5916727785823275,1,13,0.9047619047619048,2.857142857142857,3,0.7708333333333334,1.1428571428571428,0.05491990846681922,6,0
"(pdc2025_01100110.xes,Inductive miner)",57,0,0.5435644431995964,2,40,1.0,6.125,22,1.0,1.5789473684210527,0.07475083056478406,13,0
"(pdc2025_12111100.xes,Inductive miner)",79,0,0.8418521897563207,5,52,0.9746835443037974,3.891891891891892,10,1.0,1.4430379746835442,0.0405982905982906,22,0
"(pdc2025_01111000.xes,Inductive miner)",44,0,0.0,0,36,0.9545454545454546,9.0,24,1.0,1.6363636363636365,0.125,7,0
"(pdc2025_11011110.xes,Inductive miner)",50,1,0.6500224216483541,1,37,0.96,6.833333333333333,20,1.0,1.56,0.08552631578947369,11,0
"(pdc2025_02111010.xes,Inductive miner)",40,0,0.0,0,36,1.0,18.0,24,1.0,1.8,0.25,3,0
"(pdc2025_00001111.xes,Inductive miner)",109,2,0.5770042503157248,9,54,0.981651376146789,3.411764705882353,9,1.0,1.3211009174311927,0.024844720496894408,44,0
"(pdc2025_02010100.xes,Inductive miner)",59,0,0.8112781244591328,3,37,0.9661016949152542,5.75,22,0.9545454545454546,1.4915254237288136,0.05962059620596206,11,0
"(pdc2025_02010110.xes,Inductive miner)",52,0,0.5916727785823275,2,38,1.0,6.571428571428571,21,1.0,1.6153846153846154,0.0875,10,0
"(pdc2025_10110111.xes,Inductive miner)",57,0,0.41381685030363374,5,30,1.0,3.9166666666666665,10,1.0,1.4035087719298245,0.05194805194805195,19,0
"(pdc2025_10010100.xes,Inductive miner)",35,0,0.7219280948873623,2,9,0.9428571428571428,3.2,4,0.725,1.1428571428571428,0.06535947712418301,2,0
"(pdc2025_00011010.xes,Inductive miner)",99,0,0.44648134689680297,7,48,0.9797979797979798,3.488372093023256,8,1.0,1.3131313131313131,0.027333894028595457,41,0
"(pdc2025_02011110.xes,Inductive miner)",52,1,0.6500224216483541,1,40,1.0,7.333333333333333,16,1.0,1.6153846153846154,0.09312638580931264,11,0
"(pdc2025_12110111.xes,Inductive miner)",37,0,0.0,0,33,1.0,16.5,23,1.0,1.7837837837837838,0.25,3,0
"(pdc2025_11001000.xes,Inductive miner)",63,0,0.7642045065086203,3,43,0.9365079365079365,5.666666666666667,17,0.9583333333333334,1.5238095238095237,0.05925925925925926,12,0
"(pdc2025_01000011.xes,Inductive miner)",40,0,0.0,0,36,1.0,18.0,27,1.0,1.8,0.25,3,0
"(pdc2025_01011010.xes,Inductive miner)",118,0,0.41381685030363374,9,64,1.0,3.9166666666666665,14,1.0,1.3898305084745763,0.024961948249619482,44,0
"(pdc2025_02101011.xes,Inductive miner)",44,0,0.0,0,40,1.0,20.0,31,1.0,1.8181818181818181,0.25,3,0
"(pdc2025_11001110.xes,Inductive miner)",52,0,0.5916727785823275,2,38,1.0,6.571428571428571,18,1.0,1.6153846153846154,0.0875,10,0
"(pdc2025_11100000.xes,Inductive miner)",101,0,0.8478617451660525,8,61,0.9603960396039604,3.5686274509803924,9,0.9857142857142858,1.386138613861386,0.028949545078577336,29,0
"(pdc2025_12100010.xes,Inductive miner)",46,0,0.0,0,41,1.0,16.4,28,1.0,1.7826086956521738,0.2,4,0
"(pdc2025_00000000.xes,Inductive miner)",46,0,0.7642045065086203,9,9,0.9565217391304348,4.888888888888889,11,0.7068965517241379,1.2608695652173914,0.05576923076923077,0,0
"(pdc2025_12000100.xes,Inductive miner)",57,0,0.863120568566631,3,39,0.9649122807017544,6.571428571428571,15,0.9545454545454546,1.543859649122807,0.06707317073170732,8,0
"(pdc2025_12011111.xes,Inductive miner)",56,0,0.5665095065529053,2,41,0.9464285714285714,6.333333333333333,21,1.0,1.5714285714285714,0.07482993197278912,12,0
